[2016-12-19 13:25:17,800] DEBUG preRegister called. Server=com.sun.jmx.mbeanserver.JmxMBeanServer@66d3c617, name=log4j:logger=state.change.logger (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,17] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,20] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,23] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,26] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,29] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,32] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,35] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,38] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,0] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,3] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,6] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,9] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,12] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,15] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,18] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,21] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,24] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,27] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,30] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,33] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,36] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,39] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,42] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,45] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 stopped fetchers as part of become-leader request from controller 0 epoch 1 with correlation id 4 for partition [__consumer_offsets,48] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,0] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,29] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,48] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,10] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,45] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,26] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,7] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,42] (state.change.logger)
[2016-12-19 13:46:41,641] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,4] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,23] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,1] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,20] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,39] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,17] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,36] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,14] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,33] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,49] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,11] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,30] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,46] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,27] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,8] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,24] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,43] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,5] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,21] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,2] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,40] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,37] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,18] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,34] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,15] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,12] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,31] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,9] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,47] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,19] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,28] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,38] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,35] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,44] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,6] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,25] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,16] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,22] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,41] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,32] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,3] (state.change.logger)
[2016-12-19 13:46:41,642] TRACE Broker 0 completed LeaderAndIsr request correlationId 4 from controller 0 epoch 1 for the become-leader transition for partition [__consumer_offsets,13] (state.change.logger)
[2016-12-19 13:46:41,706] TRACE Controller 0 epoch 1 received response {error_code=0,partitions=[{topic=__consumer_offsets,partition=49,error_code=0},{topic=__consumer_offsets,partition=38,error_code=0},{topic=__consumer_offsets,partition=27,error_code=0},{topic=__consumer_offsets,partition=16,error_code=0},{topic=__consumer_offsets,partition=8,error_code=0},{topic=__consumer_offsets,partition=19,error_code=0},{topic=__consumer_offsets,partition=13,error_code=0},{topic=__consumer_offsets,partition=2,error_code=0},{topic=__consumer_offsets,partition=24,error_code=0},{topic=__consumer_offsets,partition=46,error_code=0},{topic=__consumer_offsets,partition=35,error_code=0},{topic=__consumer_offsets,partition=5,error_code=0},{topic=__consumer_offsets,partition=43,error_code=0},{topic=__consumer_offsets,partition=21,error_code=0},{topic=__consumer_offsets,partition=32,error_code=0},{topic=__consumer_offsets,partition=10,error_code=0},{topic=__consumer_offsets,partition=37,error_code=0},{topic=__consumer_offsets,partition=48,error_code=0},{topic=__consumer_offsets,partition=29,error_code=0},{topic=__consumer_offsets,partition=40,error_code=0},{topic=__consumer_offsets,partition=18,error_code=0},{topic=__consumer_offsets,partition=7,error_code=0},{topic=__consumer_offsets,partition=45,error_code=0},{topic=__consumer_offsets,partition=23,error_code=0},{topic=__consumer_offsets,partition=34,error_code=0},{topic=__consumer_offsets,partition=26,error_code=0},{topic=__consumer_offsets,partition=4,error_code=0},{topic=__consumer_offsets,partition=15,error_code=0},{topic=__consumer_offsets,partition=42,error_code=0},{topic=__consumer_offsets,partition=20,error_code=0},{topic=__consumer_offsets,partition=31,error_code=0},{topic=__consumer_offsets,partition=9,error_code=0},{topic=__consumer_offsets,partition=1,error_code=0},{topic=__consumer_offsets,partition=12,error_code=0},{topic=__consumer_offsets,partition=17,error_code=0},{topic=__consumer_offsets,partition=28,error_code=0},{topic=__consumer_offsets,partition=6,error_code=0},{topic=__consumer_offsets,partition=39,error_code=0},{topic=__consumer_offsets,partition=44,error_code=0},{topic=__consumer_offsets,partition=36,error_code=0},{topic=__consumer_offsets,partition=47,error_code=0},{topic=__consumer_offsets,partition=14,error_code=0},{topic=__consumer_offsets,partition=25,error_code=0},{topic=__consumer_offsets,partition=3,error_code=0},{topic=__consumer_offsets,partition=30,error_code=0},{topic=__consumer_offsets,partition=41,error_code=0},{topic=__consumer_offsets,partition=11,error_code=0},{topic=__consumer_offsets,partition=33,error_code=0},{topic=__consumer_offsets,partition=22,error_code=0},{topic=__consumer_offsets,partition=0,error_code=0}]} for a request sent to broker patrick:9092 (id: 0 rack: null) (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-13 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-46 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-9 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-42 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-21 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-17 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-30 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-26 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,707] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-5 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-38 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-1 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-34 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-16 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-45 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-12 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-41 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-24 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-20 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-49 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-0 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-29 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-25 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-8 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-37 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-4 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-33 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-15 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-48 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-11 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-44 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,709] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-23 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-19 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-32 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-28 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-7 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-40 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-3 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
[2016-12-19 13:46:41,710] TRACE Broker 0 cached leader info (LeaderAndIsrInfo:(Leader:0,ISR:0,LeaderEpoch:0,ControllerEpoch:1),ReplicationFactor:1),AllReplicas:0) for partition __consumer_offsets-36 in response to UpdateMetadata request sent by controller 0 epoch 1 with correlation id 5 (state.change.logger)
